name,ipv4-address,groups,color,tags
h_45.83.64.205_CVE-2021-44228,45.83.64.205,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.154_CVE-2021-44228,45.83.64.154,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.4_CVE-2021-44228,45.83.67.4,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.82_CVE-2021-44228,45.83.66.82,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.218_CVE-2021-44228,45.83.64.218,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.101_CVE-2021-44228,45.83.67.101,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.142_CVE-2021-44228,45.83.67.142,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.16_CVE-2021-44228,45.83.67.16,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.167_CVE-2021-44228,45.83.66.167,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.62_CVE-2021-44228,45.83.65.62,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.250_CVE-2021-44228,45.83.67.250,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.52_CVE-2021-44228,45.83.67.52,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.203_CVE-2021-44228,45.83.67.203,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.235_CVE-2021-44228,45.83.66.235,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.233_CVE-2021-44228,45.83.66.233,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.84_CVE-2021-44228,45.83.67.84,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.44_CVE-2021-44228,45.83.66.44,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.177_CVE-2021-44228,45.83.67.177,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.226_CVE-2021-44228,45.83.67.226,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.21_CVE-2021-44228,45.83.66.21,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.215_CVE-2021-44228,45.83.67.215,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.159_CVE-2021-44228,45.83.66.159,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.3_CVE-2021-44228,45.83.64.3,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.226_CVE-2021-44228,45.83.64.226,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.198_CVE-2021-44228,45.83.64.198,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.138_CVE-2021-44228,45.83.66.138,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.85_CVE-2021-44228,45.83.67.85,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.2_CVE-2021-44228,45.83.66.2,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.224_CVE-2021-44228,45.83.64.224,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.75_CVE-2021-44228,45.83.67.75,groupname,red,CVE-2021-44228_Log4J
h_128.199.15.215_CVE-2021-44228,128.199.15.215,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.218_CVE-2021-44228,45.83.66.218,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.236_CVE-2021-44228,45.83.65.236,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.151_CVE-2021-44228,45.83.67.151,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.248_CVE-2021-44228,45.83.66.248,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.78_CVE-2021-44228,45.83.67.78,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.36_CVE-2021-44228,45.83.64.36,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.66_CVE-2021-44228,45.83.65.66,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.97_CVE-2021-44228,45.83.65.97,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.108_CVE-2021-44228,45.83.65.108,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.253_CVE-2021-44228,45.83.67.253,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.126_CVE-2021-44228,45.83.67.126,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.22_CVE-2021-44228,45.83.66.22,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.133_CVE-2021-44228,45.83.66.133,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.56_CVE-2021-44228,45.83.67.56,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.251_CVE-2021-44228,45.83.65.251,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.113_CVE-2021-44228,45.83.66.113,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.131_CVE-2021-44228,45.83.67.131,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.138_CVE-2021-44228,45.83.64.138,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.86_CVE-2021-44228,45.83.64.86,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.111_CVE-2021-44228,45.83.64.111,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.20_CVE-2021-44228,45.83.65.20,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.29_CVE-2021-44228,45.83.65.29,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.164_CVE-2021-44228,45.83.64.164,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.7_CVE-2021-44228,45.83.64.7,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.248_CVE-2021-44228,45.83.64.248,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.151_CVE-2021-44228,45.83.64.151,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.103_CVE-2021-44228,45.83.64.103,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.184_CVE-2021-44228,45.83.64.184,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.1_CVE-2021-44228,45.83.65.1,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.74_CVE-2021-44228,45.83.64.74,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.42_CVE-2021-44228,45.83.67.42,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.187_CVE-2021-44228,45.83.66.187,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.77_CVE-2021-44228,45.83.65.77,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.171_CVE-2021-44228,45.83.65.171,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.57_CVE-2021-44228,45.83.66.57,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.104_CVE-2021-44228,45.83.66.104,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.207_CVE-2021-44228,45.83.65.207,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.194_CVE-2021-44228,45.83.66.194,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.28_CVE-2021-44228,45.83.66.28,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.243_CVE-2021-44228,45.83.67.243,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.35_CVE-2021-44228,45.83.65.35,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.67_CVE-2021-44228,45.83.64.67,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.149_CVE-2021-44228,45.83.67.149,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.244_CVE-2021-44228,45.83.66.244,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.73_CVE-2021-44228,45.83.64.73,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.60_CVE-2021-44228,45.83.65.60,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.247_CVE-2021-44228,45.83.66.247,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.16_CVE-2021-44228,45.83.66.16,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.246_CVE-2021-44228,45.83.67.246,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.102_CVE-2021-44228,45.83.65.102,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.81_CVE-2021-44228,45.83.64.81,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.23_CVE-2021-44228,45.83.65.23,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.141_CVE-2021-44228,45.83.66.141,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.159_CVE-2021-44228,45.83.67.159,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.195_CVE-2021-44228,45.83.64.195,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.96_CVE-2021-44228,45.83.65.96,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.175_CVE-2021-44228,45.83.66.175,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.80_CVE-2021-44228,45.83.64.80,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.242_CVE-2021-44228,45.83.66.242,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.45_CVE-2021-44228,45.83.66.45,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.155_CVE-2021-44228,45.83.66.155,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.68_CVE-2021-44228,45.83.66.68,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.117_CVE-2021-44228,45.83.67.117,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.44_CVE-2021-44228,45.83.67.44,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.104_CVE-2021-44228,45.83.67.104,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.174_CVE-2021-44228,45.83.65.174,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.52_CVE-2021-44228,45.83.66.52,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.225_CVE-2021-44228,45.83.65.225,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.69_CVE-2021-44228,45.83.65.69,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.23_CVE-2021-44228,45.83.66.23,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.232_CVE-2021-44228,45.83.67.232,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.251_CVE-2021-44228,45.83.67.251,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.234_CVE-2021-44228,45.83.65.234,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.160_CVE-2021-44228,45.83.64.160,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.172_CVE-2021-44228,45.83.66.172,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.110_CVE-2021-44228,45.83.66.110,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.118_CVE-2021-44228,45.83.67.118,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.58_CVE-2021-44228,45.83.67.58,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.129_CVE-2021-44228,45.83.67.129,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.158_CVE-2021-44228,45.83.65.158,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.111_CVE-2021-44228,45.83.67.111,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.138_CVE-2021-44228,45.83.67.138,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.18_CVE-2021-44228,45.83.67.18,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.232_CVE-2021-44228,45.83.64.232,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.37_CVE-2021-44228,45.83.64.37,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.219_CVE-2021-44228,45.83.67.219,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.157_CVE-2021-44228,45.83.67.157,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.15_CVE-2021-44228,45.83.65.15,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.79_CVE-2021-44228,45.83.67.79,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.144_CVE-2021-44228,45.83.67.144,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.191_CVE-2021-44228,45.83.66.191,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.153_CVE-2021-44228,45.83.65.153,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.80_CVE-2021-44228,45.83.67.80,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.116_CVE-2021-44228,45.83.65.116,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.134_CVE-2021-44228,45.83.65.134,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.6_CVE-2021-44228,45.83.66.6,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.28_CVE-2021-44228,45.83.64.28,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.210_CVE-2021-44228,45.83.66.210,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.75_CVE-2021-44228,45.83.64.75,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.72_CVE-2021-44228,45.83.66.72,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.10_CVE-2021-44228,45.83.67.10,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.92_CVE-2021-44228,45.83.66.92,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.238_CVE-2021-44228,45.83.67.238,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.35_CVE-2021-44228,45.83.67.35,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.50_CVE-2021-44228,45.83.64.50,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.2_CVE-2021-44228,45.83.65.2,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.146_CVE-2021-44228,45.83.66.146,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.21_CVE-2021-44228,45.83.65.21,groupname,red,CVE-2021-44228_Log4J
h_139.59.101.242_CVE-2021-44228,139.59.101.242,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.235_CVE-2021-44228,45.83.65.235,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.60_CVE-2021-44228,45.83.67.60,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.100_CVE-2021-44228,45.83.65.100,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.211_CVE-2021-44228,45.83.64.211,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.165_CVE-2021-44228,45.83.64.165,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.79_CVE-2021-44228,45.83.64.79,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.212_CVE-2021-44228,45.83.65.212,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.135_CVE-2021-44228,45.83.64.135,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.210_CVE-2021-44228,45.83.64.210,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.120_CVE-2021-44228,45.83.67.120,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.126_CVE-2021-44228,45.83.64.126,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.117_CVE-2021-44228,45.83.66.117,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.65_CVE-2021-44228,45.83.65.65,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.71_CVE-2021-44228,45.83.64.71,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.47_CVE-2021-44228,45.83.64.47,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.114_CVE-2021-44228,45.83.67.114,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.222_CVE-2021-44228,45.83.65.222,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.190_CVE-2021-44228,45.83.66.190,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.183_CVE-2021-44228,45.83.64.183,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.148_CVE-2021-44228,45.83.66.148,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.253_CVE-2021-44228,45.83.64.253,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.182_CVE-2021-44228,45.83.67.182,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.7_CVE-2021-44228,45.83.65.7,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.135_CVE-2021-44228,45.83.67.135,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.136_CVE-2021-44228,45.83.64.136,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.229_CVE-2021-44228,45.83.64.229,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.9_CVE-2021-44228,45.83.66.9,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.175_CVE-2021-44228,45.83.64.175,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.97_CVE-2021-44228,45.83.66.97,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.25_CVE-2021-44228,45.83.65.25,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.19_CVE-2021-44228,45.83.64.19,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.137_CVE-2021-44228,45.83.66.137,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.38_CVE-2021-44228,45.83.67.38,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.92_CVE-2021-44228,45.83.67.92,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.151_CVE-2021-44228,45.83.65.151,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.204_CVE-2021-44228,45.83.66.204,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.209_CVE-2021-44228,45.83.67.209,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.140_CVE-2021-44228,45.83.64.140,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.8_CVE-2021-44228,45.83.64.8,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.106_CVE-2021-44228,45.83.66.106,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.53_CVE-2021-44228,45.83.66.53,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.14_CVE-2021-44228,45.83.64.14,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.90_CVE-2021-44228,45.83.66.90,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.41_CVE-2021-44228,45.83.64.41,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.186_CVE-2021-44228,45.83.65.186,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.94_CVE-2021-44228,45.83.66.94,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.110_CVE-2021-44228,45.83.67.110,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.98_CVE-2021-44228,45.83.66.98,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.24_CVE-2021-44228,45.83.67.24,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.25_CVE-2021-44228,45.83.66.25,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.48_CVE-2021-44228,45.83.65.48,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.197_CVE-2021-44228,45.83.64.197,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.33_CVE-2021-44228,45.83.65.33,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.29_CVE-2021-44228,45.83.66.29,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.78_CVE-2021-44228,45.83.64.78,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.238_CVE-2021-44228,45.83.66.238,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.32_CVE-2021-44228,45.83.64.32,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.55_CVE-2021-44228,45.83.66.55,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.229_CVE-2021-44228,45.83.65.229,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.163_CVE-2021-44228,45.83.66.163,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.74_CVE-2021-44228,45.83.67.74,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.25_CVE-2021-44228,45.83.67.25,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.198_CVE-2021-44228,45.83.65.198,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.211_CVE-2021-44228,45.83.67.211,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.163_CVE-2021-44228,45.83.65.163,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.119_CVE-2021-44228,45.83.64.119,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.130_CVE-2021-44228,45.83.64.130,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.53_CVE-2021-44228,45.83.65.53,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.148_CVE-2021-44228,45.83.67.148,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.71_CVE-2021-44228,45.83.65.71,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.213_CVE-2021-44228,45.83.66.213,groupname,red,CVE-2021-44228_Log4J
